log10_Gmu	f	spectrum
 -1.900000	 -7.600000	 -4.709456
 -1.900000	 -7.550000	 -4.708368
 -1.900000	 -7.500000	 -4.707405
 -1.900000	 -7.450000	 -4.706957
 -1.900000	 -7.400000	 -4.704999
 -1.900000	 -7.350000	 -4.704534
 -1.900000	 -7.300000	 -4.703872
 -1.900000	 -7.250000	 -4.703027
 -1.900000	 -7.200000	 -4.701282
 -1.900000	 -7.150000	 -4.701012
 -1.900000	 -7.100000	 -4.699927
 -1.900000	 -7.050000	 -4.698526
 -1.900000	 -7.000000	 -4.698220
 -1.800000	-10.000000	 -4.497867
 -1.800000	 -9.950000	 -4.503845
 -1.800000	 -9.900000	 -4.509135
 -1.800000	 -9.850000	 -4.513804
 -1.800000	 -9.800000	 -4.518685
 -1.800000	 -9.750000	 -4.523332
 -1.800000	 -9.700000	 -4.527706
 -1.800000	 -9.650000	 -4.532439
 -1.800000	 -9.600000	 -4.535620
 -1.800000	 -9.550000	 -4.538554
 -1.800000	 -9.500000	 -4.541634
 -1.800000	 -9.450000	 -4.544292
 -1.800000	 -9.400000	 -4.546842
 -1.800000	 -9.350000	 -4.549544
 -1.800000	 -9.300000	 -4.552956
 -1.800000	 -9.250000	 -4.555039
 -1.800000	 -9.200000	 -4.558355
 -1.800000	 -9.150000	 -4.561563
 -1.800000	 -9.100000	 -4.563571
 -1.800000	 -9.050000	 -4.566719
 -1.800000	 -9.000000	 -4.570090
 -1.800000	 -8.950000	 -4.573134
 -1.800000	 -8.900000	 -4.575456
 -1.800000	 -8.850000	 -4.578930
 -1.800000	 -8.800000	 -4.580961
 -1.800000	 -8.750000	 -4.583299
 -1.800000	 -8.700000	 -4.585890
 -1.800000	 -8.650000	 -4.588156
 -1.800000	 -8.600000	 -4.589199
 -1.800000	 -8.550000	 -4.591714
 -1.800000	 -8.500000	 -4.593792
 -1.800000	 -8.450000	 -4.595921
 -1.800000	 -8.400000	 -4.597941
 -1.800000	 -8.350000	 -4.599062
 -1.800000	 -8.300000	 -4.600539
 -1.800000	 -8.250000	 -4.601489
 -1.800000	 -8.200000	 -4.602185
 -1.800000	 -8.150000	 -4.602855
 -1.800000	 -8.100000	 -4.603371
 -1.800000	 -8.050000	 -4.603593
 -1.800000	 -8.000000	 -4.604041
 -1.800000	 -7.950000	 -4.604190
 -1.800000	 -7.900000	 -4.604078
 -1.800000	 -7.850000	 -4.604023
 -1.800000	 -7.800000	 -4.603916
 -1.800000	 -7.750000	 -4.602340
 -1.800000	 -7.700000	 -4.600894
 -1.800000	 -7.650000	 -4.600299
 -1.800000	 -7.600000	 -4.598646
 -1.800000	 -7.550000	 -4.598019
 -1.800000	 -7.500000	 -4.596236
 -1.800000	 -7.450000	 -4.594014
 -1.800000	 -7.400000	 -4.592902
 -1.800000	 -7.350000	 -4.591110
 -1.800000	 -7.300000	 -4.589942
 -1.800000	 -7.250000	 -4.589093
 -1.800000	 -7.200000	 -4.586888
 -1.800000	 -7.150000	 -4.585689
 -1.800000	 -7.100000	 -4.583871
 -1.800000	 -7.050000	 -4.582843
 -1.800000	 -7.000000	 -4.580924
 -1.700000	-10.000000	 -4.390012
 -1.700000	 -9.950000	 -4.395885
 -1.700000	 -9.900000	 -4.400938
 -1.700000	 -9.850000	 -4.405334
 -1.700000	 -9.800000	 -4.410143
 -1.700000	 -9.750000	 -4.414561
 -1.700000	 -9.700000	 -4.419541
 -1.700000	 -9.650000	 -4.422982
 -1.700000	 -9.600000	 -4.426034
 -1.700000	 -9.550000	 -4.428691
 -1.700000	 -9.500000	 -4.431484
 -1.700000	 -9.450000	 -4.434008
 -1.700000	 -9.400000	 -4.437819
 -1.700000	 -9.350000	 -4.439950
 -1.700000	 -9.300000	 -4.443148
 -1.700000	 -9.250000	 -4.445200
 -1.700000	 -9.200000	 -4.448406
 -1.700000	 -9.150000	 -4.451323
 -1.700000	 -9.100000	 -4.454875
 -1.700000	 -9.050000	 -4.457729
 -1.700000	 -9.000000	 -4.461110
 -1.700000	 -8.950000	 -4.463010
 -1.700000	 -8.900000	 -4.466427
 -1.700000	 -8.850000	 -4.469812
 -1.700000	 -8.800000	 -4.472313
 -1.700000	 -8.750000	 -4.474538
 -1.700000	 -8.700000	 -4.477165
 -1.700000	 -8.650000	 -4.479052
 -1.700000	 -8.600000	 -4.480586
 -1.700000	 -8.550000	 -4.483100
 -1.700000	 -8.500000	 -4.485198
 -1.700000	 -8.450000	 -4.487281
 -1.700000	 -8.400000	 -4.489548
 -1.700000	 -8.350000	 -4.490485
 -1.700000	 -8.300000	 -4.491048
 -1.700000	 -8.250000	 -4.491889
 -1.700000	 -8.200000	 -4.492664
 -1.700000	 -8.150000	 -4.493304
 -1.700000	 -8.100000	 -4.493810
 -1.700000	 -8.050000	 -4.494024
 -1.700000	 -8.000000	 -4.494040
 -1.700000	 -7.950000	 -4.494157
 -1.700000	 -7.900000	 -4.492879
 -1.700000	 -7.850000	 -4.492680
 -1.700000	 -7.800000	 -4.491230
 -1.700000	 -7.750000	 -4.489556
 -1.700000	 -7.700000	 -4.487854
 -1.700000	 -7.650000	 -4.486020
 -1.700000	 -7.600000	 -4.483714
 -1.700000	 -7.550000	 -4.482999
 -1.700000	 -7.500000	 -4.480624
 -1.700000	 -7.450000	 -4.478104
 -1.700000	 -7.400000	 -4.475572
 -1.700000	 -7.350000	 -4.474264
 -1.700000	 -7.300000	 -4.471518
 -1.700000	 -7.250000	 -4.469439
 -1.700000	 -7.200000	 -4.467850
 -1.700000	 -7.150000	 -4.465241
 -1.700000	 -7.100000	 -4.462690
 -1.700000	 -7.050000	 -4.461767
 -1.700000	 -7.000000	 -4.459185
 -1.600000	-10.000000	 -4.279307
 -1.600000	 -9.950000	 -4.284473
 -1.600000	 -9.900000	 -4.289425
 -1.600000	 -9.850000	 -4.293510
 -1.600000	 -9.800000	 -4.298183
 -1.600000	 -9.750000	 -4.303416
 -1.600000	 -9.700000	 -4.306707
 -1.600000	 -9.650000	 -4.309839
 -1.600000	 -9.600000	 -4.313894
 -1.600000	 -9.550000	 -4.316146
 -1.600000	 -9.500000	 -4.318630
 -1.600000	 -9.450000	 -4.321435
 -1.600000	 -9.400000	 -4.323302
 -1.600000	 -9.350000	 -4.326394
